ITEM_VNUM	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON		
73502	½ºÆ÷Æ¼(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0		
73503	½ºÆ÷Æ¼(³ë¶õ»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0		
73504	½ºÆ÷Æ¼(ÃÊ·Ï»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0		
73505	Ä«¸®½º¸¶(Èò»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0		
73506	Ä«¸®½º¸¶(»¡°£»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0		
73507	Ä«¸®½º¸¶(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0		
73508	Ä«¸®½º¸¶(º¸¶ó»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0		
73509	¼¼·ÃµÈ ¿Ã¹é(Èò»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0		
73510	¼¼·ÃµÈ ¿Ã¹é(ÇÏ´Ã»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0		
73511	¼¼·ÃµÈ ¿Ã¹é(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0		
73512	¼¼·ÃµÈ ¿Ã¹é(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0		
73751	³ªºñºñ³à(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0		
73752	³ªºñºñ³à(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0		
73753	³ªºñºñ³à(ÇÏ´Ã»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0		
73754	³ªºñºñ³à(Èò»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0		
73755	¼¼¹Ì·Õ´Ü¹ß(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0		
73756	¼¼¹Ì·Õ´Ü¹ß(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0		
73757	¼¼¹Ì·Õ´Ü¹ß(³ë¶õ»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0		
73758	¼¼¹Ì·Õ´Ü¹ß(º¸¶ó»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	25	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0		
73759	¼¼¹Ì·Õ(¿¬°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0		
73760	¼¼¹Ì·Õ(³ë¶õ»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0		
73761	¼¼¹Ì·Õ(º¸¶ó»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0		
73762	¼¼¹Ì·Õ(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0		
74001	¿ì¼ö¿¡ Âù ¼ôÄÆ(ºÓÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0		
74002	¿ì¼ö¿¡ Âù ¼ôÄÆ(¿¬°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0		
74003	¿ì¼ö¿¡ Âù ¼ôÄÆ(ÇÏ´Ã»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0		
74004	¿ì¼ö¿¡ Âù ¼ôÄÆ(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0		
74005	´ÏÆ®¹êµå(ºÓÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0		
74006	´ÏÆ®¹êµå(Ã¼Å©¹«´Ì)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0		
74007	´ÏÆ®¹êµå(ÆÄ¶õ»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0		
74008	´ÏÆ®¹êµå(ÃÊ·Ï¹®¾ç)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0		
74009	Àå¹ß ¹­À½¸Ó¸®(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0		
74010	Àå¹ß ¹­À½¸Ó¸®(ºÓÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0		
74011	Àå¹ß ¹­À½¸Ó¸®(¿¬°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0		
74012	Àå¹ß ¹­À½¸Ó¸®(¿¬·Ï»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0		
74013	¾ÆÇÁ·Î Çì¾î	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0		
74014	¾ÆÇÁ·Î Çì¾î	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0		
74015	Àü¸³	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0		
74016	Àü¸³	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0		
74017	ºÓÀº ¿øÅë¸ðÀÚ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	71	0	0	0	0	0		
74018	·Î·»½ºÇ³ µÎ°Ç	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	81	0	0	0	0	0		
74019	ÅÍ¹ø	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	91	0	0	0	0	0		
74020	ÇÒ·ÎÀ© È£¹Ú¸Ó¸®	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	101	0	0	0	0	0		
74251	³ôÀº Æ÷´ÏÅ×ÀÏ(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0		
74252	³ôÀº Æ÷´ÏÅ×ÀÏ(ÃÊ·Ï»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	22	0	0	0	0	0		
74253	³ôÀº Æ÷´ÏÅ×ÀÏ(Ã»»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	23	0	0	0	0	0		
74254	³ôÀº Æ÷´ÏÅ×ÀÏ(¾ÆÀÌº¸¸®)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	24	0	0	0	0	0		
74255	¹Ìµð¾ö ¼ôÄÆ(ºÓÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	31	0	0	0	0	0		
74256	¹Ìµð¾ö ¼ôÄÆ(°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	32	0	0	0	0	0		
74257	¹Ìµð¾ö ¼ôÄÆ(¿¬°¥»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	33	0	0	0	0	0		
74258	¹Ìµð¾ö ¼ôÄÆ(º¸¶ó»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	34	0	0	0	0	0		
74259	¼ôÄÆ(ºÓÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	41	0	0	0	0	0		
74260	¼ôÄÆ(ÇÏ´Ã»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_ASSASSIN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	42	0	0	0	0	0		
74261	¼ôÄÆ(°ËÀº»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SURA	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	43	0	0	0	0	0		
74262	¼ôÄÆ(³ë¶õ»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_SHAMAN	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	44	0	0	0	0	0		
74263	¾ÆÇÁ·Î Çì¾î	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0		
74264	¾ÆÇÁ·Î Çì¾î	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	61	0	0	0	0	0		
74265	Àü¸ð	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0		
74266	Àü¸ð	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	51	0	0	0	0	0		
74267	»ç¸·¿ë ½ºÄ«ÇÁ	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	71	0	0	0	0	0		
74268	»ç¸·¿ë µÎ°Ç¼¼Æ®	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	81	0	0	0	0	0		
74269	ÅÍ¹ø	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	91	0	0	0	0	0		
74270	ÇÒ·ÎÀ© È£¹Ú¸Ó¸®	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	101	0	0	0	0	0		
74501	½ºÆ÷Æ¼(Èò»ö)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME_FIRST_USE	2592000	LIMIT_NONE	0	APPLY_ATTBONUS_WARRIOR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	21	0	0	0	0	0		
